POSTE;DATE;T;FF2;DD2;U;GLO
97413545;2011020408;28.1;1.1;;;184
97413545;2011020409;26.7;1.4;;;240
97413545;2011020410;26.8;1.1;;;132
97413545;2011020411;26.8;0.6;;;94
97413545;2011020412;25.5;0.0;;;80
97413545;2011020413;26.8;0.6;;;68
97413545;2011020414;26.2;0.0;;;96
97413545;2011020415;26.0;0.0;;;98
97413545;2011020416;26.4;0.3;;;82
97413545;2011020417;25.5;0.0;;;58
97413545;2011020418;24.6;0.0;;;14
97413545;2011020419;24.3;0.0;;;0
97413545;2011020420;23.7;0.0;;;0
97413545;2011020421;23.7;0.0;;;0
97413545;2011020422;22.6;0.0;;;0
97413545;2011020423;22.6;0.0;;;0
97413545;2011020500;22.3;0.0;;;0
97413545;2011020501;22.6;0.3;;;0
97413545;2011020502;22.4;0.0;;;0
97413545;2011020503;22.5;0.0;;;0
97413545;2011020504;22.5;0.0;;;0
97413545;2011020505;22.8;0.0;;;0
97413545;2011020506;22.8;0.0;;;8
97413545;2011020507;24.2;0.0;;;4
97413545;2011020508;27.2;0.8;;;184
97413545;2011020509;28.0;1.1;;;240
97413545;2011020510;28.3;1.9;;;308
97413545;2011020511;28.1;1.7;;;232
97413545;2011020512;28.1;1.4;;;256
97413545;2011020513;29.5;1.7;;;238
97413545;2011020514;28.3;1.7;;;204
97413545;2011020515;28.4;0.8;;;88
97413545;2011020516;27.4;0.6;;;72
97413545;2011020517;26.5;0.8;;;30
97413545;2011020518;25.6;0.3;;;8
97413545;2011020519;24.6;0.6;;;0
97413545;2011020520;24.4;0.3;;;0
97413545;2011020521;24.1;0.0;;;0
97413545;2011020522;23.5;0.3;;;0
97413545;2011020523;23.4;0.0;;;0
97413545;2011020600;22.8;0.0;;;0
97413545;2011020601;23.1;0.0;;;0
97413545;2011020602;24.0;0.0;;;2
97413545;2011020603;23.0;0.0;;;0
97413545;2011020604;23.4;0.0;;;0
97413545;2011020605;23.1;0.0;;;0
97413545;2011020606;23.8;0.3;;;6
97413545;2011020607;24.5;0.3;;;6
97413545;2011020608;27.2;1.1;;;144
97413545;2011020609;26.7;1.4;;;120
97413545;2011020610;27.2;1.1;;;154
97413545;2011020611;27.1;1.1;;;126
97413545;2011020612;26.2;1.1;;;64
97413545;2011020613;26.5;1.7;;;80
97413545;2011020614;26.9;1.9;;;54
97413545;2011020615;27.6;1.4;;;82
97413545;2011020616;27.4;0.8;;;66
97413545;2011020617;29.1;0.6;;;52
97413545;2011020618;26.0;0.3;;;32
97413545;2011020619;23.9;0.0;;;0
97413545;2011020620;23.6;0.0;;;0
97413545;2011020621;24.0;0.3;;;0
97413545;2011020622;23.9;0.3;;;0
97413545;2011020623;24.2;0.0;;;0
97413545;2011020700;23.5;0.0;;;0
97413545;2011020701;22.3;0.0;;;0
97413545;2011020702;22.3;0.0;;;0
97413545;2011020703;22.5;0.0;;;0
97413545;2011020704;22.8;0.3;;;0
97413545;2011020705;22.3;0.0;;;0
97413545;2011020706;23.1;0.0;;;10
97413545;2011020707;24.0;0.0;;;6
97413545;2011020708;27.6;0.8;;;184
97413545;2011020709;28.0;1.4;;;256
97413545;2011020710;28.6;1.4;;;230
97413545;2011020711;28.1;1.1;;;132
97413545;2011020712;28.1;0.8;;;146
97413545;2011020713;30.6;1.1;;;134
97413545;2011020714;28.2;1.1;;;146
97413545;2011020715;27.4;1.1;;;100
97413545;2011020716;27.2;0.0;;;58
97413545;2011020717;26.7;0.6;;;50
97413545;2011020718;26.3;0.8;;;8
97413545;2011020719;24.2;0.3;;;0
97413545;2011020720;24.4;0.0;;;0
97413545;2011020721;24.6;0.0;;;0
97413545;2011020722;24.5;0.3;;;0
97413545;2011020723;23.8;0.0;;;0
97413545;2011020800;23.2;0.0;;;0
97413545;2011020801;23.3;0.0;;;0
97413545;2011020802;22.5;0.0;;;0
97413545;2011020803;22.6;0.0;;;0
97413545;2011020804;22.3;0.3;;;0
97413545;2011020805;22.1;0.0;;;0
97413545;2011020806;22.5;0.0;;;8
97413545;2011020807;23.5;0.0;;;6
97413545;2011020808;27.2;0.3;;;120
97413545;2011020809;27.2;1.1;;;152
97413545;2011020810;26.9;0.8;;;148
97413545;2011020811;26.0;0.8;;;84
97413545;2011020812;26.2;0.3;;;76
97413545;2011020813;26.6;1.1;;;130
97413545;2011020814;29.1;1.4;;;264
97413545;2011020815;28.6;1.7;;;254
97413545;2011020816;29.2;1.9;;;228
97413545;2011020817;26.9;2.5;;;116
97413545;2011020818;25.8;1.7;;;18
97413545;2011020819;24.5;0.3;;;0
97413545;2011020820;24.5;0.0;;;0
97413545;2011020821;23.7;0.0;;;0
97413545;2011020822;22.7;0.0;;;0
97413545;2011020823;23.2;0.0;;;0
97413545;2011020900;22.8;0.0;;;0
97413545;2011020901;22.3;0.0;;;0
97413545;2011020902;22.4;0.3;;;0
97413545;2011020903;22.6;0.0;;;0
97413545;2011020904;22.3;0.3;;;0
97413545;2011020905;22.0;0.0;;;0
97413545;2011020906;22.4;0.0;;;12
97413545;2011020907;23.0;0.3;;;6
97413545;2011020908;27.2;0.6;;;168
97413545;2011020909;27.5;1.7;;;262
97413545;2011020910;27.6;1.9;;;330
97413545;2011020911;27.6;1.7;;;250
97413545;2011020912;27.7;1.4;;;262
97413545;2011020913;28.0;1.4;;;208
97413545;2011020914;28.6;1.4;;;222
97413545;2011020915;29.3;1.4;;;134
97413545;2011020916;28.6;1.9;;;198
97413545;2011020917;28.0;1.1;;;104
97413545;2011020918;25.9;0.8;;;22
97413545;2011020919;24.8;0.3;;;0
97413545;2011020920;23.6;0.0;;;0
97413545;2011020921;23.2;0.0;;;0
97413545;2011020922;22.5;0.0;;;0
97413545;2011020923;23.2;0.0;;;0
97413545;2011021000;24.1;0.0;;;0
97413545;2011021001;24.1;0.3;;;0
97413545;2011021002;22.9;0.0;;;0
97413545;2011021003;22.7;0.0;;;0
97413545;2011021004;23.5;0.0;;;0
97413545;2011021005;23.0;0.0;;;0
97413545;2011021006;23.0;0.0;;;10
97413545;2011021007;23.7;0.0;;;6
97413545;2011021008;27.4;0.6;;;186
97413545;2011021009;28.5;1.7;;;268
97413545;2011021010;29.0;1.7;;;328
97413545;2011021011;28.2;1.4;;;278
97413545;2011021012;30.5;1.4;;;282
97413545;2011021013;28.9;1.7;;;272
97413545;2011021014;29.5;1.4;;;286
97413545;2011021015;30.2;1.4;;;268
97413545;2011021016;28.0;1.7;;;140
97413545;2011021017;26.9;1.7;;;66
97413545;2011021018;26.2;1.7;;;14
97413545;2011021019;25.9;0.8;;;0
97413545;2011021020;24.6;0.0;;;0
97413545;2011021021;24.8;0.0;;;0
97413545;2011021022;24.9;0.0;;;0
97413545;2011021023;24.0;0.3;;;0
97413545;2011021100;23.1;0.0;;;0
97413545;2011021101;22.9;0.0;;;0
97413545;2011021102;23.9;0.0;;;0
97413545;2011021103;23.2;0.3;;;0
97413545;2011021104;23.3;0.0;;;0
97413545;2011021105;22.5;0.0;;;0
97413545;2011021106;23.6;0.0;;;12
97413545;2011021107;24.2;0.0;;;12
97413545;2011021108;28.2;0.0;;;126
97413545;2011021109;29.3;0.8;;;216
97413545;2011021110;29.7;1.4;;;340
97413545;2011021111;28.2;1.1;;;190
97413545;2011021112;27.8;1.4;;;198
97413545;2011021113;26.9;0.8;;;82
97413545;2011021114;26.5;0.0;;;54
97413545;2011021115;27.5;0.3;;;82
97413545;2011021116;26.9;0.8;;;66
97413545;2011021117;26.3;1.1;;;30
97413545;2011021118;25.0;0.3;;;8
97413545;2011021119;24.5;0.0;;;0
97413545;2011021120;23.9;0.0;;;0
97413545;2011021121;24.3;0.0;;;0
97413545;2011021122;22.9;0.0;;;0
97413545;2011021123;22.3;0.0;;;0
97413545;2011021200;22.0;0.0;;;0
97413545;2011021201;22.0;0.0;;;0
97413545;2011021202;22.1;0.0;;;0
97413545;2011021203;23.2;0.6;;;0
97413545;2011021204;23.6;0.3;;;0
97413545;2011021205;23.0;0.0;;;0
97413545;2011021206;23.8;0.3;;;10
97413545;2011021207;25.2;0.0;;;14
97413545;2011021208;27.1;0.6;;;180
97413545;2011021209;29.3;1.4;;;260
97413545;2011021210;29.1;1.1;;;324
97413545;2011021211;28.7;1.4;;;248
97413545;2011021212;29.5;1.1;;;270
97413545;2011021213;30.5;1.7;;;338
97413545;2011021214;27.6;1.7;;;156
97413545;2011021215;29.4;1.4;;;240
97413545;2011021216;29.2;1.9;;;232
97413545;2011021217;27.4;1.7;;;122
97413545;2011021218;26.5;0.3;;;8
97413545;2011021219;25.6;0.6;;;0
97413545;2011021220;24.9;0.0;;;0
97413545;2011021221;25.2;0.0;;;0
97413545;2011021222;25.3;0.0;;;0
97413545;2011021223;25.2;0.0;;;0
97413545;2011021300;23.5;0.3;;;0
97413545;2011021301;22.7;0.0;;;0
97413545;2011021302;22.6;0.0;;;0
97413545;2011021303;22.7;0.0;;;0
97413545;2011021304;22.5;0.0;;;0
97413545;2011021305;23.4;0.3;;;0
97413545;2011021306;24.6;0.3;;;18
97413545;2011021307;25.2;0.0;;;12
97413545;2011021308;27.8;0.3;;;174
97413545;2011021309;27.4;0.3;;;134
97413545;2011021310;27.5;1.4;;;208
97413545;2011021311;27.2;1.1;;;100
97413545;2011021312;28.2;0.3;;;132
97413545;2011021313;29.5;1.4;;;276
97413545;2011021314;28.8;1.1;;;194
97413545;2011021315;27.7;0.6;;;132
97413545;2011021316;27.0;0.3;;;62
97413545;2011021317;26.3;0.0;;;24
97413545;2011021318;25.6;0.3;;;4
97413545;2011021319;25.1;0.0;;;0
97413545;2011021320;25.2;0.0;;;0
97413545;2011021321;24.7;0.0;;;0
97413545;2011021322;24.8;0.0;;;0
97413545;2011021323;23.7;0.0;;;0
97413545;2011021400;23.5;0.0;;;0
97413545;2011021401;23.2;0.0;;;0
97413545;2011021402;24.6;0.6;;;0
97413545;2011021403;24.1;0.8;;;0
97413545;2011021404;23.1;0.3;;;0
97413545;2011021405;23.5;0.3;;;0
97413545;2011021406;23.7;0.3;;;10
97413545;2011021407;24.7;0.0;;;10
97413545;2011021408;28.3;0.3;;;172
97413545;2011021409;27.1;0.3;;;130
97413545;2011021410;27.6;0.0;;;62
97413545;2011021411;25.4;0.8;;;42
97413545;2011021412;25.0;0.0;;;24
97413545;2011021413;26.5;0.0;;;64
97413545;2011021414;28.3;1.1;;;230
97413545;2011021415;28.6;0.6;;;168
97413545;2011021416;26.9;1.1;;;98
97413545;2011021417;26.7;0.0;;;48
97413545;2011021418;26.0;0.3;;;22
97413545;2011021419;25.3;0.0;;;0
97413545;2011021420;23.6;0.0;;;0
97413545;2011021421;23.2;0.0;;;0
97413545;2011021422;23.9;0.0;;;0
97413545;2011021423;23.4;0.0;;;0
97413545;2011021500;22.9;0.0;;;0
97413545;2011021501;22.5;0.0;;;0
97413545;2011021502;22.2;0.0;;;0
97413545;2011021503;22.3;0.0;;;0
97413545;2011021504;22.5;0.0;;;0
97413545;2011021505;22.1;0.0;;;0
97413545;2011021506;23.0;0.0;;;8
97413545;2011021507;23.7;0.0;;;8
97413545;2011021508;27.9;0.6;;;178
97413545;2011021509;28.9;0.6;;;242
97413545;2011021510;27.5;1.7;;;312
97413545;2011021511;27.0;1.9;;;162
97413545;2011021512;28.7;1.7;;;306
97413545;2011021513;28.7;1.9;;;340
97413545;2011021514;28.4;1.7;;;312
97413545;2011021515;26.9;1.4;;;122
97413545;2011021516;28.1;1.4;;;126
97413545;2011021517;28.4;1.4;;;150
97413545;2011021518;25.7;0.6;;;28
97413545;2011021519;25.3;0.0;;;0
97413545;2011021520;24.9;0.0;;;0
97413545;2011021521;24.6;0.0;;;0
97413545;2011021522;23.3;0.3;;;0
97413545;2011021523;23.1;0.0;;;0
97413545;2011021600;22.2;0.0;;;0
97413545;2011021601;21.9;0.0;;;0
97413545;2011021602;22.2;0.0;;;0
97413545;2011021603;22.9;0.0;;;0
97413545;2011021604;23.7;0.6;;;0
97413545;2011021605;23.5;0.3;;;0
97413545;2011021606;23.1;0.3;;;12
97413545;2011021607;24.6;0.3;;;12
97413545;2011021608;26.9;0.8;;;166
97413545;2011021609;28.4;0.8;;;266
97413545;2011021610;28.5;1.7;;;320
97413545;2011021611;29.1;1.1;;;328
97413545;2011021612;30.5;1.4;;;324
97413545;2011021613;28.5;2.5;;;268
97413545;2011021614;28.1;2.5;;;220
97413545;2011021615;28.3;1.7;;;108
97413545;2011021616;27.7;1.9;;;112
97413545;2011021617;27.4;1.7;;;62
97413545;2011021618;25.8;1.1;;;12
97413545;2011021619;25.2;1.7;;;0
97413545;2011021620;25.2;1.1;;;0
97413545;2011021621;24.3;0.0;;;0
97413545;2011021622;23.1;0.0;;;0
97413545;2011021623;23.2;0.0;;;0
97413545;2011021700;23.5;0.0;;;0
97413545;2011021701;22.9;0.0;;;0
97413545;2011021702;22.4;0.0;;;0
97413545;2011021703;22.7;0.0;;;0
97413545;2011021704;22.4;0.0;;;0
97413545;2011021705;22.4;0.0;;;0
97413545;2011021706;23.3;0.0;;;6
97413545;2011021707;24.5;0.0;;;6
97413545;2011021708;27.0;0.3;;;134
97413545;2011021709;27.8;1.1;;;254
97413545;2011021710;30.1;0.3;;;284
97413545;2011021711;30.0;0.3;;;294
97413545;2011021712;32.0;1.4;;;372
97413545;2011021713;30.3;0.8;;;246
97413545;2011021714;28.8;1.1;;;134
97413545;2011021715;27.6;0.8;;;70
97413545;2011021716;27.9;0.8;;;118
97413545;2011021717;27.5;0.6;;;90
97413545;2011021718;26.1;0.0;;;18
97413545;2011021719;24.9;0.0;;;0
97413545;2011021720;24.5;0.0;;;0
97413545;2011021721;23.9;0.0;;;0
97413545;2011021722;23.4;0.0;;;0
97413545;2011021723;24.3;0.0;;;0
97413545;2011021800;23.4;0.0;;;0
97413545;2011021801;23.6;0.0;;;0
97413545;2011021802;25.0;0.0;;;0
97413545;2011021803;23.6;0.0;;;0
97413545;2011021804;23.6;0.0;;;0
97413545;2011021805;23.7;0.0;;;0
97413545;2011021806;24.3;0.0;;;6
97413545;2011021807;25.1;0.0;;;8
97413545;2011021808;27.7;0.0;;;166
97413545;2011021809;28.4;0.3;;;254
97413545;2011021810;29.0;1.1;;;304
97413545;2011021811;29.3;0.3;;;170
97413545;2011021812;29.4;1.1;;;154
97413545;2011021813;30.3;1.9;;;218
97413545;2011021814;30.4;1.7;;;308
97413545;2011021815;29.9;1.4;;;240
97413545;2011021816;31.3;0.8;;;140
97413545;2011021817;29.1;0.6;;;124
97413545;2011021818;27.1;0.0;;;26
97413545;2011021819;25.5;0.3;;;0
97413545;2011021820;25.0;0.0;;;0
97413545;2011021821;24.3;0.0;;;0
97413545;2011021822;24.9;0.0;;;0
97413545;2011021823;24.4;0.0;;;0
97413545;2011021900;24.1;0.0;;;0
97413545;2011021901;23.7;0.0;;;0
97413545;2011021902;25.4;0.6;;;0
97413545;2011021903;24.3;0.3;;;0
97413545;2011021904;23.7;0.0;;;0
97413545;2011021905;23.9;0.0;;;0
97413545;2011021906;24.9;0.0;;;6
97413545;2011021907;25.3;0.0;;;8
97413545;2011021908;27.8;0.0;;;78
97413545;2011021909;30.0;1.4;;;226
97413545;2011021910;30.3;1.4;;;310
97413545;2011021911;31.7;0.8;;;330
97413545;2011021912;32.3;1.4;;;354
97413545;2011021913;32.4;1.9;;;320
97413545;2011021914;32.8;1.9;;;318
97413545;2011021915;33.4;3.1;;;258
97413545;2011021916;30.8;2.2;;;182
97413545;2011021917;29.7;1.9;;;92
97413545;2011021918;27.5;0.3;;;20
97413545;2011021919;26.5;0.0;;;0
97413545;2011021920;26.0;0.0;;;0
97413545;2011021921;26.0;0.0;;;0
97413545;2011021922;25.6;0.0;;;0
97413545;2011021923;25.6;0.0;;;0
97413545;2011022000;24.7;0.0;;;0
97413545;2011022001;25.8;0.3;;;0
97413545;2011022002;25.8;0.0;;;0
97413545;2011022003;24.8;0.0;;;0
97413545;2011022004;25.3;0.0;;;0
97413545;2011022005;25.3;0.0;;;0
97413545;2011022006;25.5;0.6;;;6
97413545;2011022007;25.6;0.0;;;6
97413545;2011022008;30.3;0.3;;;166
97413545;2011022009;30.7;0.6;;;246
97413545;2011022010;31.8;1.1;;;302
97413545;2011022011;32.0;1.7;;;328
97413545;2011022012;30.7;3.3;;;342
97413545;2011022013;30.6;4.4;;;348
97413545;2011022014;30.1;4.7;;;316
97413545;2011022015;29.0;4.4;;;200
97413545;2011022016;30.5;3.1;;;202
97413545;2011022017;30.1;2.5;;;124
97413545;2011022018;27.4;1.4;;;24
97413545;2011022019;26.6;1.1;;;0
97413545;2011022020;26.2;0.0;;;0
97413545;2011022021;26.0;0.0;;;0
97413545;2011022022;26.2;0.0;;;2
97413545;2011022023;25.0;0.3;;;0
97413545;2011022100;24.8;0.0;;;0
97413545;2011022101;24.1;0.0;;;0
97413545;2011022102;24.5;0.3;;;0
97413545;2011022103;23.9;0.0;;;0
97413545;2011022104;24.1;0.0;;;0
97413545;2011022105;23.8;0.0;;;0
97413545;2011022106;24.6;0.0;;;8
97413545;2011022107;25.1;0.0;;;8
97413545;2011022108;29.3;0.6;;;138
97413545;2011022109;27.3;1.4;;;144
97413545;2011022110;28.4;2.2;;;270
97413545;2011022111;29.4;2.8;;;338
97413545;2011022112;28.5;2.8;;;280
97413545;2011022113;28.3;3.1;;;234
97413545;2011022114;27.8;2.5;;;150
97413545;2011022115;27.6;2.5;;;178
97413545;2011022116;27.5;2.5;;;142
97413545;2011022117;27.7;1.9;;;104
97413545;2011022118;26.5;1.1;;;28
97413545;2011022119;25.7;0.3;;;0
97413545;2011022120;25.7;0.8;;;0
97413545;2011022121;24.8;0.6;;;0
97413545;2011022122;25.0;0.0;;;0
97413545;2011022123;23.7;0.0;;;0
97413545;2011022200;23.7;0.3;;;0
97413545;2011022201;23.8;0.0;;;0
97413545;2011022202;23.5;0.0;;;0
97413545;2011022203;23.2;0.0;;;0
97413545;2011022204;22.7;0.0;;;0
97413545;2011022205;23.0;0.3;;;0
97413545;2011022206;23.1;0.0;;;6
97413545;2011022207;23.5;0.0;;;6
97413545;2011022208;27.7;0.6;;;170
97413545;2011022209;29.2;0.8;;;252
97413545;2011022210;29.1;1.4;;;298
97413545;2011022211;30.1;1.4;;;332
97413545;2011022212;28.6;1.7;;;296
97413545;2011022213;29.3;1.9;;;316
97413545;2011022214;29.5;2.5;;;316
97413545;2011022215;29.7;2.2;;;262
97413545;2011022216;29.5;2.2;;;206
97413545;2011022217;28.6;2.2;;;126
97413545;2011022218;26.4;1.4;;;32
97413545;2011022219;26.1;0.8;;;0
97413545;2011022220;24.6;0.0;;;0
97413545;2011022221;24.0;0.0;;;0
97413545;2011022222;23.7;0.0;;;0
97413545;2011022223;23.6;0.0;;;0
97413545;2011022300;23.4;0.0;;;0
97413545;2011022301;23.7;0.0;;;0
97413545;2011022302;23.1;0.0;;;0
97413545;2011022303;23.2;0.0;;;0
97413545;2011022304;23.1;0.0;;;0
97413545;2011022305;22.9;0.0;;;0
97413545;2011022306;24.0;0.0;;;6
97413545;2011022307;24.8;0.0;;;8
97413545;2011022308;28.2;0.8;;;150
97413545;2011022309;28.2;1.7;;;216
97413545;2011022310;29.1;1.7;;;292
97413545;2011022311;29.2;1.7;;;328
97413545;2011022312;29.9;1.7;;;394
97413545;2011022313;31.6;1.7;;;362
97413545;2011022314;29.8;1.7;;;334
97413545;2011022315;30.5;1.4;;;178
97413545;2011022316;30.6;1.9;;;234
97413545;2011022317;28.2;1.9;;;150
97413545;2011022318;26.5;1.4;;;6
97413545;2011022319;26.0;1.7;;;0
97413545;2011022320;25.5;0.8;;;0
97413545;2011022321;25.0;0.6;;;0
97413545;2011022322;24.2;0.0;;;0
97413545;2011022323;23.9;0.0;;;0
97413545;2011022400;24.1;0.0;;;0
97413545;2011022401;23.8;0.0;;;0
97413545;2011022402;23.7;0.0;;;0
97413545;2011022403;24.0;0.0;;;0
97413545;2011022404;23.6;0.0;;;0
97413545;2011022405;23.6;0.0;;;0
97413545;2011022406;23.6;0.0;;;6
97413545;2011022407;24.1;0.0;;;6
97413545;2011022408;28.4;0.3;;;168
97413545;2011022409;28.9;1.1;;;242
97413545;2011022410;27.9;1.1;;;220
97413545;2011022411;27.4;0.6;;;78
97413545;2011022412;27.2;0.8;;;164
97413545;2011022413;27.3;1.9;;;164
97413545;2011022414;29.6;1.1;;;116
97413545;2011022415;29.3;1.1;;;182
97413545;2011022416;28.9;1.1;;;98
97413545;2011022417;29.1;0.8;;;50
97413545;2011022418;26.2;0.3;;;22
97413545;2011022419;25.6;0.0;;;0
97413545;2011022420;25.3;0.0;;;0
97413545;2011022421;24.1;0.0;;;0
97413545;2011022422;23.7;0.0;;;0
97413545;2011022423;23.5;0.0;;;0
97413545;2011022500;23.1;0.0;;;0
97413545;2011022501;22.7;0.0;;;0
97413545;2011022502;23.0;0.0;;;0
97413545;2011022503;22.6;0.0;;;0
97413545;2011022504;23.1;0.3;;;0
97413545;2011022505;22.8;0.0;;;0
97413545;2011022506;23.4;0.0;;;4
97413545;2011022507;23.6;0.0;;;4
97413545;2011022508;27.9;0.3;;;166
97413545;2011022509;28.9;0.8;;;246
97413545;2011022510;29.5;1.4;;;304
97413545;2011022511;29.8;1.4;;;348
97413545;2011022512;28.4;1.7;;;308
97413545;2011022513;28.3;1.4;;;212
97413545;2011022514;28.2;0.6;;;132
97413545;2011022515;27.7;0.8;;;106
97413545;2011022516;29.6;1.1;;;96
97413545;2011022517;28.5;1.1;;;90
97413545;2011022518;25.2;0.3;;;22
97413545;2011022519;25.0;0.0;;;0
97413545;2011022520;24.9;0.0;;;0
97413545;2011022521;25.3;0.0;;;0
97413545;2011022522;24.0;0.0;;;0
97413545;2011022523;23.8;0.0;;;0
97413545;2011022600;23.4;0.0;;;0
97413545;2011022601;23.6;0.0;;;0
97413545;2011022602;23.1;0.0;;;0
97413545;2011022603;23.9;0.3;;;0
97413545;2011022604;23.1;0.0;;;0
97413545;2011022605;23.1;0.0;;;0
97413545;2011022606;23.5;0.0;;;6
97413545;2011022607;23.7;0.0;;;4
97413545;2011022608;28.6;0.6;;;170
97413545;2011022609;28.7;1.4;;;244
97413545;2011022610;29.9;1.4;;;302
97413545;2011022611;28.7;1.4;;;284
97413545;2011022612;31.0;1.4;;;318
97413545;2011022613;29.4;1.4;;;260
97413545;2011022614;30.2;1.4;;;148
97413545;2011022615;31.1;1.4;;;224
97413545;2011022616;31.0;1.4;;;196
97413545;2011022617;29.8;0.8;;;92
97413545;2011022618;26.5;1.1;;;18
97413545;2011022619;26.8;0.6;;;0
97413545;2011022620;26.1;0.6;;;0
97413545;2011022621;25.9;0.0;;;0
97413545;2011022622;25.1;0.0;;;0
97413545;2011022623;25.1;0.0;;;0
97413545;2011022700;24.7;0.0;;;0
97413545;2011022701;24.3;0.0;;;0
97413545;2011022702;24.1;0.0;;;0
97413545;2011022703;24.3;0.0;;;0
97413545;2011022704;24.5;0.0;;;0
97413545;2011022705;24.0;0.0;;;0
97413545;2011022706;25.1;0.0;;;14
97413545;2011022707;27.5;0.3;;;38
97413545;2011022708;28.5;0.8;;;182
97413545;2011022709;28.8;0.8;;;182
97413545;2011022710;29.0;1.1;;;128
97413545;2011022711;30.9;1.1;;;166
97413545;2011022712;32.4;1.7;;;354
97413545;2011022713;31.1;1.4;;;226
97413545;2011022714;30.5;1.4;;;198
97413545;2011022715;30.3;1.1;;;128
97413545;2011022716;29.4;1.4;;;102
97413545;2011022717;28.7;1.4;;;42
97413545;2011022718;27.5;1.4;;;12
97413545;2011022719;26.6;1.9;;;0
97413545;2011022720;26.7;1.9;;;0
97413545;2011022721;25.1;1.4;;;0
97413545;2011022722;25.3;0.0;;;0
97413545;2011022723;24.2;0.0;;;0
97413545;2011022800;24.5;0.0;;;0
97413545;2011022801;24.3;0.0;;;0
97413545;2011022802;23.9;0.0;;;0
97413545;2011022803;23.7;0.0;;;0
97413545;2011022804;23.7;0.0;;;0
97413545;2011022805;23.9;0.0;;;0
97413545;2011022806;23.9;0.0;;;6
97413545;2011022807;24.1;0.0;;;4
97413545;2011022808;28.0;1.1;;;122
97413545;2011022809;27.9;1.4;;;136
97413545;2011022810;27.0;1.4;;;92
97413545;2011022811;29.6;1.4;;;206
97413545;2011022812;31.1;1.4;;;258
97413545;2011022813;30.4;1.7;;;330
97413545;2011022814;29.4;1.4;;;192
97413545;2011022815;29.2;0.8;;;104
97413545;2011022816;31.0;1.4;;;188
97413545;2011022817;27.7;1.7;;;106
97413545;2011022818;26.7;1.1;;;16
97413545;2011022819;26.0;0.8;;;0
97413545;2011022820;25.4;0.6;;;0
97413545;2011022821;24.7;0.3;;;0
97413545;2011022822;23.8;0.3;;;0
97413545;2011022823;23.4;0.3;;;0
97413545;2011030100;23.3;0.0;;;0
97413545;2011030101;22.8;0.0;;;0
97413545;2011030102;22.9;0.0;;;0
97413545;2011030103;22.5;0.0;;;0
97413545;2011030104;22.4;0.0;;;0
97413545;2011030105;22.4;0.0;;;0
97413545;2011030106;23.0;0.3;;;6
97413545;2011030107;23.1;0.0;;;4
97413545;2011030108;28.4;0.0;;;170
97413545;2011030109;28.9;0.8;;;250
97413545;2011030110;30.8;1.4;;;312
97413545;2011030111;28.0;1.1;;;132
97413545;2011030112;31.1;1.7;;;334
97413545;2011030113;30.1;1.9;;;336
97413545;2011030114;28.1;1.4;;;102
97413545;2011030115;28.6;1.4;;;156
97413545;2011030116;30.5;1.1;;;188
97413545;2011030117;28.3;1.4;;;114
97413545;2011030118;26.3;1.1;;;22
97413545;2011030119;26.1;0.0;;;0
97413545;2011030120;24.7;0.0;;;0
97413545;2011030121;23.8;0.0;;;0
97413545;2011030122;23.6;0.0;;;0
97413545;2011030123;23.2;0.0;;;0
97413545;2011030200;23.6;0.3;;;0
97413545;2011030201;22.8;0.0;;;0
97413545;2011030202;22.5;0.3;;;0
97413545;2011030203;22.6;0.0;;;0
97413545;2011030204;22.0;0.0;;;0
97413545;2011030205;21.7;0.0;;;0
97413545;2011030206;22.7;0.0;;;6
97413545;2011030207;23.1;0.0;;;4
97413545;2011030208;28.1;0.3;;;166
